source,target,sign
ARNT,PTPRD,1
ARNT,PTPRR,1
ARNT,RBMS1,1
ARNT,RBMS3,1
ARNT,RBPJ,1
ARNT,RREB1,1
ARNT,SLC22A23,1
ARNT,SORL1,1
ARNT,SOX5,1
ARNT,SPAG9,1
ARNT,SPOCK1,1
ARNT,TBC1D5,1
ARNT,TCF12,1
ARNT,TCF4,1
ARNT,TFRC,1
ARNT,THSD7A,1
ARNT,TRIO,1
ARNT,TTLL5,1
ARNT,UVRAG,1
ARNT,VGLL4,1
ARNT,VPS13B,1
ARNT,VPS13D,1
ARNT,WSCD1,1
ARNTL,DBP,1
ARNTL,NR1D1,1
ARNTL,NR1D2,1
ASCL1,ADCY5,1
ASCL1,AGBL4,1
ASCL1,ANK1,1
ASCL1,ARHGEF10L,1
ASCL1,ATP11A,1
ASCL1,BAHCC1,1
ASCL1,CCDC57,1
ASCL1,CCDC88B,1
ASCL1,CCDC88C,1
ASCL1,CCNY,1
ASCL1,CHRNB4,1
ASCL1,CPLX2,1
ASCL1,DLGAP4,1
ASCL1,FAM13A,1
ASCL1,FARP1,1
ASCL1,FHL2,1
ASCL1,GOLM1,1
ASCL1,HPCAL1,1
ASCL1,IQSEC1,1
ASCL1,KALRN,1
ASCL1,LFNG,1
ASCL1,LGR6,1
ASCL1,MPRIP,1
ASCL1,MYO7A,1
ASCL1,NCOR2,1
ASCL1,PGS1,1
ASCL1,PKP1,1
ASCL1,PLA2G6,1
ASCL1,PLXNA2,1
ASCL1,PPM1H,1
ASCL1,PTPRD,1
ASCL1,PTPRT,1
ASCL1,RBFOX3,1
ASCL1,RNF165,1
ASCL1,RUNX1,1
ASCL1,SMPD3,1
ASCL1,SPOCK1,1
ASCL1,ST18,1
ASCL1,TACC2,1
ASCL1,TCF20,1
ASCL1,TIAM1,1
ASCL1,TMEM132D,1
ASCL1,TMEM163,1
ASCL1,TNR,1
ASCL1,TP73,1
ASCL1,TRIO,1
ASCL1,VAV2,1
ASCL1,WSCD1,1
ASCL1,ZDHHC14,1
ATF1,BCL2,1
ATF1,CGA,1
ATF1,CIITA,1
ATF1,CYP11B1,1
ATF1,ERBB2,1
ATF1,FLT1,1
ATF1,LDHA,1
ATF1,NTS,1
ATF1,PLAUR,1
ATF1,TH,1
ATF1,TOP2A,1
ATF1,UGT8,1
ATF2,CDKN1A,1
ATF2,CYP11B1,1
ATF2,DUSP1,1
ATF2,FN1,1
ATF2,FOS,1
ATF2,IMPDH2,1
ATF2,NR4A2,1
ATF2,PCK2,1
ATF2,PTGS2,1
ATF2,RB1,1
ATF3,CCL5,-1
ATF3,GCLC,-1
ATF3,STAT3,-1
ATF3,AKAP13,-1
ATF3,ANXA1,-1
ATF3,BHLHE40,-1
ATF3,CREB5,-1
ATF3,ETS2,-1
ATF3,GLIS3,-1
ATF3,GNA12,-1
ATF3,HSPB1,-1
ATF3,KDM4C,-1
ATF3,KDM6B,-1
ATF3,KLF6,-1
ATF3,MAPKAP1,-1
ATF3,MAPRE2,-1
ATF3,MED15,-1
ATF3,MYO18A,-1
ATF3,NFIA,-1
ATF3,PCBP1,-1
ATF3,PDE4B,-1
ATF3,PER1,-1
ATF3,PRPF31,-1
ATF3,PTP4A1,-1
ATF3,RAD9A,-1
ATF3,RCAN1,-1
ATF3,RUNX1,-1
ATF3,SMOX,-1
ATF3,SND1,-1
ATF3,SPAG9,-1
ATF3,SPRED2,-1
ATF3,SREBF1,-1
ATF3,SYTL2,-1
ATF3,TOM1L2,-1
ATF3,TRIB1,-1
ATF3,TSC22D2,-1
ATF3,UBC,-1
ATF3,VGLL4,-1
ATF3,VMP1,-1
ATF3,ZBTB20,-1
ATF3,ZFP36L1,-1
ATF4,DISC1,1
ATF4,MCL1,1
ATF4,PTGS2,1
ATF6,ATP2A2,1
ATF6,CALR,1
ATF6,DDIT3,1
ATF6,HSP90B1,1
ATF6,HSPA5,1
ATF6,SEL1L,1
ATF6,SRF,1
ATF6,XBP1,1
ATF7,ARID1A,1
ATF7,ARID1B,1
ATF7,CMIP,1
ATF7,CREB3L2,1
ATF7,CREBBP,1
ATF7,DEPDC5,1
ATF7,DST,1
ATF7,EML2,1
ATF7,EXOC4,1
ATF7,FAM122C,1
ATF7,IGF1,1
ATF7,KANSL1,1
ATF7,KDM4C,1
ATF7,KPNA6,1
ATF7,MOV10L1,1
ATF7,MSI2,1
ATF7,NFIA,1
ATF7,PHF21A,1
ATF7,PTPRS,1
ATF7,SND1,1
ATF7,TCF12,1
ATF7,TEAD1,1
ATF7,TNRC6B,1
ATF7,TP53BP1,1
ATF7,UBE2H,1
ATF7,XPO7,1
ATF7,ZFP36L1,1
BACH1,ALDOA,1
BACH1,ASAP1,1
BACH1,CDK6,1
BACH1,CLIP4,1
BACH1,GCLC,1
BACH1,IFRD1,1
BACH1,KCTD20,1
BACH1,LBR,1
BACH1,MAFG,1
BACH1,MAPT,1
BACH1,ME1,1
BACH1,MSANTD3,1
BACH1,NQO2,1
BACH1,PHLDA2,1
BACH1,PIK3CD,1
BACH1,PSAP,1
BACH1,RFFL,1
BACH1,SLC48A1,1
BACH1,SLC7A11,1
BACH1,SMARCA4,1
BACH1,SQSTM1,1
BACH1,SYNJ2,1
BACH1,TNFAIP2,1
BACH1,TRIM56,1
BACH2,IL2,1
BACH2,AP1B1,1
BACH2,ARHGEF3,1
BACH2,DAAM1,1
BACH2,EGLN3,1
BACH2,EPS15L1,1
BACH2,ERCC1,1
BACH2,ETS1,1
BACH2,FOXO3,1
BACH2,FOXP1,1
BACH2,GSTP1,1
BACH2,HIVEP2,1
BACH2,IFRD1,1
BACH2,ITPKB,1
BACH2,JMJD1C,1
BACH2,KCTD20,1
BACH2,KLHL21,1
BACH2,LBR,1
BACH2,LRRK2,1
BACH2,MAFG,1
BACH2,MGAT5,1
BACH2,MYBPC1,1
BACH2,OSBPL10,1
BACH2,PLXND1,1
BACH2,PRDM10,1
BACH2,PRDM2,1
BACH2,PSAP,1
BACH2,PURB,1
BACH2,RASAL3,1
BACH2,RASSF2,1
BACH2,RFFL,1
BACH2,RGS3,1
BACH2,RP1,1
BACH2,SEMA4D,1
BACH2,SIAH2,1
BACH2,SLC16A6,1
BACH2,SLC6A6,1
BACH2,SLC7A7,1
BACH2,SNX25,1
BACH2,SQSTM1,1
BACH2,SWAP70,1
BACH2,TBK1,1
BACH2,TCF4,1
BACH2,TEX19,1
BACH2,TMSB4X,1
BACH2,TNFSF9,1
BACH2,TUBA4A,1
BACH2,ZHX2,1
BCL11A,AMPD3,1
BCL11A,CACNA1E,1
BCL11A,CCDC88C,1
BCL11A,CDYL,1
BCL11A,CNTNAP2,1
BCL11A,DTNB,1
BCL11A,ELMO1,1
BCL11A,EPHB1,1
BCL11A,ETV6,1
BCL11A,GDI2,1
BCL11A,GPR15,1
BCL11A,IGF1R,1
BCL11A,JARID2,1
BCL11A,KDM2B,1
BCL11A,KLHL6,1
BCL11A,LCP1,1
BCL11A,MAP3K8,1
BCL11A,NFIC,1
BCL11A,OBSCN,1
BCL11A,PARP15,1
BCL11A,PAX5,1
BCL11A,PDE1C,1
BCL11A,PIK3AP1,1
BCL11A,PPP2R5C,1
BCL11A,PRKCB,1
BCL11A,RUNX3,1
BCL11A,SLC12A8,1
BCL11A,SORL1,1
BCL11A,SP140,1
BCL11A,SYNE2,1
BCL11A,TBC1D4,1
BCL11A,TLE4,1
BCL11A,TRAK1,1
BCL11A,ZMIZ1,1
BCL11A,ZMYND8,1
BCL11A,ZNF365,1
BCL6,PRDM1,-1
BCL6,FOXO3,-1
BCL6,AHRR,-1
BCL6,ANK3,-1
BCL6,ARHGAP26,-1
BCL6,ARID5B,-1
BCL6,BRD4,-1
BCL6,CABIN1,-1
BCL6,CBFA2T3,-1
BCL6,CCND3,-1
BCL6,CFLAR,-1
BCL6,DENND3,-1
BCL6,DUSP22,-1
BCL6,GFOD1,-1
BCL6,GMDS,-1
BCL6,GPCPD1,-1
BCL6,HDAC4,-1
BCL6,IL4R,-1
BCL6,LDLR,-1
BCL6,LPP,-1
BCL6,MAP3K8,-1
BCL6,MAPKAPK3,-1
BCL6,NCOA7,-1
BCL6,OSBPL10,-1
BCL6,PLCG2,-1
BCL6,RHOQ,-1
BCL6,RNF213,-1
BCL6,SEMA4B,-1
BCL6,SLA,-1
BCL6,ST3GAL1,-1
BCL6,SYNE2,-1
BCL6,SYPL1,-1
BCL6,TCF3,-1
BCL6,TLE3,-1
BCL6,TNK2,-1
BCL6,TNS3,-1
BCL6,TPM4,-1
BCL6,UMODL1,-1
BCL6,ZFAT,-1
BHLHE22,ADAM33,-1
BHLHE22,AEBP1,-1
BHLHE22,ALDH1A2,-1
BHLHE22,AP3D1,-1
BHLHE22,ARSB,-1
BHLHE22,BAZ2A,-1
BHLHE22,CDYL,-1
BHLHE22,ELF4,-1
BHLHE22,GAS7,-1
BHLHE22,IGF1R,-1
BHLHE22,KCNN3,-1
BHLHE22,LSP1,-1
BHLHE22,MYLK,-1
BHLHE22,PACS1,-1
BHLHE22,PCDHGC3,-1
BHLHE22,PLCL2,-1
BHLHE22,PTPRJ,-1
BHLHE22,SH3KBP1,-1
BHLHE22,SPON2,-1
BHLHE22,SYNE2,-1
BHLHE40,NR4A1,-1
BHLHE40,ABCC1,-1
BHLHE40,ACAP3,-1
BHLHE40,ACTB,-1
BHLHE40,ANKRD11,-1
BHLHE40,ARHGEF3,-1
BHLHE40,BCL3,-1
BHLHE40,BCOR,-1
BHLHE40,CCDC57,-1
BHLHE40,CD83,-1
BHLHE40,CDKN1A,-1
BHLHE40,CREB5,-1
BHLHE40,CSK,-1
BHLHE40,CTTN,-1
BHLHE40,CUX1,-1
BHLHE40,DLGAP1,-1
BHLHE40,EGLN3,-1
BHLHE40,FKBP5,-1
BHLHE40,FLNB,-1
BHLHE40,GDF15,-1
BHLHE40,GFOD1,-1
BHLHE40,GNA12,-1
BHLHE40,HES1,-1
BHLHE40,ID2,-1
BHLHE40,IRF2BP2,-1
BHLHE40,JMJD1C,-1
BHLHE40,LDLR,-1
BHLHE40,MAP2K3,-1
BHLHE40,MICAL3,-1
BHLHE40,NR1D1,-1
BHLHE40,PARVB,-1
BHLHE40,PFKFB3,-1
BHLHE40,PIM1,-1
BHLHE40,PLEC,-1
BHLHE40,RALGDS,-1
BHLHE40,RARA,-1
BHLHE40,RASSF5,-1
BHLHE40,RGS9,-1
BHLHE40,SEMA4B,-1
BHLHE40,SH3BP2,-1
BHLHE40,SLC16A3,-1
BHLHE40,SLC37A1,-1
BHLHE40,SLC7A5,-1
BHLHE40,SMAD7,-1
BHLHE40,SNAP47,-1
BHLHE40,SRC,-1
BHLHE40,SRCIN1,-1
BHLHE40,SUB1,-1
BHLHE40,SYNJ2,-1
BHLHE40,TLE3,-1
BHLHE40,TNFSF9,-1
BHLHE40,TRAPPC9,-1
BHLHE40,UBE2D3,-1
BHLHE40,VGLL4,-1
BHLHE40,XXYLT1,-1
BHLHE40,ZFP36L1,-1
CDX2,ABCB1,1
CDX2,DSC2,1
CDX2,GUCY2C,1
CDX2,REG4,1
CDX2,SLC9A2,1
CDX2,SLC9A3,1
CEBPA,ABCB1,1
CEBPA,ABCC1,1
CEBPA,ACACA,1
CEBPA,ACACB,1
CEBPA,ACE,1
CEBPA,ADH1B,1
CEBPA,AEBP1,1
CEBPA,AFP,1
CEBPA,AGT,1
CEBPA,ALOX5AP,1
CEBPA,APBB1IP,1
CEBPA,APOA1,1
CEBPA,APOB,1
CEBPA,C8ORF76,1
CEBPA,CCNB1,1
CEBPA,CCND1,1
CEBPA,CCNE1,1
CEBPA,CDH13,1
CEBPA,CDK2,1
CEBPA,CDKN1A,1
CEBPA,CES1,1
CEBPA,CETP,1
CEBPA,COMT,1
CEBPA,CPS1,1
CEBPA,CREB1,1
CEBPA,CRMP1,1
CEBPA,CSF1,1
CEBPA,CSRP1,1
CEBPA,CXCR2,1
CEBPA,CYP3A4,1
CEBPA,CYP3A7,1
CEBPA,DEFA3,1
CEBPA,E2F2,1
CEBPA,E2F3,1
CEBPA,EDN1,1
CEBPA,EHHADH,1
CEBPA,ELN,1
CEBPA,ENPP3,1
CEBPA,EPO,1
CEBPA,EPX,1
CEBPA,F3,1
CEBPA,FAS,1
CEBPA,FASN,1
CEBPA,FGL2,1
CEBPA,FN1,1
CEBPA,FOXA2,1
CEBPA,GADD45A,1
CEBPA,GAPDH,1
CEBPA,GDNF,1
CEBPA,GLS2,1
CEBPA,GPX4,1
CEBPA,GSK3A,1
CEBPA,GSK3B,1
CEBPA,GUCY2C,1
CEBPA,HMGB1,1
CEBPA,HNF4A,1
CEBPA,HOMER3,1
CEBPA,HP,1
CEBPA,HPX,1
CEBPA,ICAM1,1
CEBPA,ID1,1
CEBPA,IGF2,1
CEBPA,IL10,1
CEBPA,IL12B,1
CEBPA,IL1A,1
CEBPA,IL4,1
CEBPA,IL6,1
CEBPA,IRS1,1
CEBPA,ITGA2,1
CEBPA,ITGAL,1
CEBPA,ITGB2,1
CEBPA,KAT7,1
CEBPA,KCNH8,1
CEBPA,KCNMA1,1
CEBPA,LBP,1
CEBPA,LDLR,1
CEBPA,LTF,1
CEBPA,MAD1L1,1
CEBPA,MAT2A,1
CEBPA,MME,1
CEBPA,MMP11,1
CEBPA,MSR1,1
CEBPA,MYBL1,1
CEBPA,NFYA,1
CEBPA,NFYC,1
CEBPA,PCK1,1
CEBPA,PCK2,1
CEBPA,PCNA,1
CEBPA,PER2,1
CEBPA,PPARG,1
CEBPA,PTGS2,1
CEBPA,RB1,1
CEBPA,RNASE2,1
CEBPA,SCD,1
CEBPA,SLC10A1,1
CEBPA,SLC9A1,1
CEBPA,SMYD2,1
CEBPA,SOD1,1
CEBPA,SP1,1
CEBPA,SREBF1,1
CEBPA,SREBF2,1
CEBPA,STAT3,1
CEBPA,TF,1
CEBPA,THOC1,1
CEBPA,TIMP2,1
CEBPA,TK1,1
CEBPA,TNFAIP3,1
CEBPA,TNFRSF1A,1
CEBPA,TOP2A,1
CEBPA,TSC22D3,1
CEBPA,UBE2L3,1
CEBPA,UHRF1,1
CEBPA,VLDLR,1
CEBPA,XDH,1
CEBPB,ASNS,1
CEBPB,BCL2L1,1
CEBPB,CSH2,1
CEBPB,F8,1
CEBPB,FASLG,1
CEBPB,FOS,1
CEBPB,GADD45G,1
CEBPB,HP,1
CEBPB,IGF2,1
CEBPB,IL10,1
CEBPB,IL12B,1
CEBPB,PRL,1
CEBPB,SLC10A1,1
CEBPB,TNF,1
CEBPB,TOP1,1
CEBPD,ALOX5AP,1
CEBPD,C3,1
CEBPD,GADD45G,1
CEBPD,GAPDH,1
CEBPD,PTGS2,1
CEBPD,TNF,1
CEBPD,CCND1,1
CEBPD,GRAMD1A,1
CEBPD,IL6,1
CEBPD,NFIL3,1
CEBPD,TF,1
CEBPG,AIG1,1
CEBPG,ARHGAP25,1
CEBPG,ATP2A2,1
CEBPG,BRD4,1
CEBPG,CECR2,1
CEBPG,CHN2,1
CEBPG,CLIP1,1
CEBPG,CPQ,1
CEBPG,CREB5,1
CEBPG,CRYZL1,1
CEBPG,CYP19A1,1
CEBPG,DPYSL2,1
CEBPG,DST,1
CEBPG,EDEM1,1
CEBPG,EPAS1,1
CEBPG,EPS15,1
CEBPG,FGGY,1
CEBPG,FRYL,1
CEBPG,FYN,1
CEBPG,GRHL2,1
CEBPG,HDAC9,1
CEBPG,HK1,1
CEBPG,MAP4,1
CEBPG,MICAL2,1
CEBPG,MTHFD1L,1
CEBPG,NFIB,1
CEBPG,NFIL3,1
CEBPG,PHF3,1
CEBPG,PIK3R1,1
CEBPG,PTP4A2,1
CEBPG,ROCK2,1
CEBPG,RP1,1
CEBPG,RTN4,1
CEBPG,SLC38A1,1
CEBPG,SLC9A1,1
CEBPG,SOX6,1
CEBPG,TCF4,1
CEBPG,TRIB1,1
CEBPG,TRIB3,1
CEBPG,VAV3,1
CEBPG,WDR64,1
CLOCK,NR1D2,1
CLOCK,ACOXL,1
CLOCK,ATP9B,1
CLOCK,CDH22,1
CLOCK,CDH23,1
CLOCK,CELSR1,1
CLOCK,CHCHD6,1
CLOCK,CMIP,1
CLOCK,COL6A1,1
CLOCK,CORO2B,1
CLOCK,CREB5,1
CLOCK,DENND3,1
CLOCK,DLGAP1,1
CLOCK,FAM91A1,1
CLOCK,GAS7,1
CLOCK,GET4,1
CLOCK,GLI3,1
CLOCK,INPP5A,1
CLOCK,IQSEC1,1
CLOCK,ITGB2,1
CLOCK,LARP1,1
CLOCK,MAGI1,1
CLOCK,MICAL2,1
CLOCK,PCYT1A,1
CLOCK,PKD1L1,1
CLOCK,PPFIA1,1
CLOCK,PREX1,1
CLOCK,PRKAG2,1
CLOCK,PTK2,1
CLOCK,RBFOX1,1
CLOCK,RGS12,1
CLOCK,RGS6,1
CLOCK,SEC14L1,1
CLOCK,SIPA1L1,1
CLOCK,SMOC2,1
CLOCK,SPTBN4,1
CLOCK,TIAM1,1
CLOCK,TNS1,1
CLOCK,TNS3,1
CLOCK,TRAPPC9,1
CLOCK,ZDHHC14,1
CLOCK,ZNF331,1
CREB1,ADRA1A,1
CREB1,AQP3,1
CREB1,BDKRB1,1
CREB1,CCL5,1
CREB1,CCND1,1
CREB1,CD4,1
CREB1,CDK11A,1
CREB1,CGA,1
CREB1,CIITA,1
CREB1,CPT1A,1
CREB1,CXCR4,1
CREB1,CYP11A1,1
CREB1,CYP11B1,1
CREB1,DBH,1
CREB1,DIO2,1
CREB1,EGR1,1
CREB1,ERBB2,1
CREB1,FLT1,1
CREB1,FN1,1
CREB1,FOS,1
CREB1,G6PC,1
CREB1,HLA-DOB,1
CREB1,HLA-DQB1,1
CREB1,HLA-DRA,1
CREB1,HPGD,1
CREB1,IL2,1
CREB1,IL5RA,1
CREB1,MSMB,1
CREB1,NF1,1
CREB1,NPY,1
CREB1,NR4A2,1
CREB1,NR4A3,1
CREB1,NTS,1
CREB1,ODC1,1
CREB1,PCK1,1
CREB1,PCK2,1
CREB1,PDYN,1
CREB1,POLD2,1
CREB1,RARB,1
CREB1,RRM2B,1
CREB1,SLC19A1,1
CREB1,SPRY2,1
CREB1,STAR,1
CREB1,TG,1
CREB1,TH,1
CREB1,TRH,1
CREB1,UCP1,1
CREB1,UGT8,1
CREB1,VEGFA,1
CREB1,VIP,1
CREB3,HM13,1
CREB3,PRPF31,1
CREB3,ANO10,1
CREB3,BHLHE40,1
CREB3,CAP1,1
CREB3,CHCHD6,1
CREB3,DNAJB12,1
CREB3,DTNBP1,1
CREB3,ESYT2,1
CREB3,GALNT2,1
CREB3,MAD2L1BP,1
CREB3,MTHFR,1
CREB3,NEBL,1
CREB3,PCBP1,1
CREB3,PCNA,1
CREB3,PTTG1IP,1
CREB3,RUNX1,1
CREB3,ST3GAL2,1
CREB3,STAT3,1
CREB3,STON2,1
CREB3,SUB1,1
CREB3L1,VEGFA,1
CREB3L1,ARHGEF1,1
CREB3L1,ARID1A,1
CREB3L1,ASPH,1
CREB3L1,BCAR1,1
CREB3L1,CERCAM,1
CREB3L1,FNDC3B,1
CREB3L1,HMGB1,1
CREB3L1,KCNK1,1
CREB3L1,MAD2L1BP,1
CREB3L1,MTDH,1
CREB3L1,NRSN2,1
CREB3L1,PARVB,1
CREB3L1,PLEC,1
CREB3L1,RUNX1,1
CREB3L1,SERPINH1,1
CREB3L1,STAR,1
CREB3L1,STARD10,1
CREB3L1,TXNDC5,1
CREB3L1,UBC,1
CREM,CD86,1
CREM,GPCPD1,1
CREM,PDE4A,1
CREM,ARID1A,1
CREM,ARID5B,1
CREM,ATF3,1
CREM,CMIP,1
CREM,CREB3L2,1
CREM,CREB5,1
CREM,ERN1,1
CREM,ESYT2,1
CREM,FOXP1,1
CREM,FSCN1,1
CREM,GADD45A,1
CREM,GATA2,1
CREM,HDAC4,1
CREM,HIVEP2,1
CREM,KDM4C,1
CREM,LIMS1,1
CREM,LITAF,1
CREM,LPCAT1,1
CREM,MSI2,1
CREM,NAV2,1
CREM,NFATC1,1
CREM,NR4A2,1
CREM,PDE4B,1
CREM,PLCL2,1
CREM,PRKCE,1
CREM,PRKCZ,1
CREM,PTMA,1
CREM,PTP4A2,1
CREM,PTPRS,1
CREM,PTPRU,1
CREM,RARA,1
CREM,RREB1,1
CREM,SH2B3,1
CREM,SH3BP5,1
CREM,SLC25A25,1
CREM,SND1,1
CREM,ST7,1
CREM,SUB1,1
CREM,TGIF1,1
CREM,THADA,1
CREM,TRIM69,1
CREM,UBE2H,1
CREM,USP9X,1
CREM,ZDHHC14,1
CTCF,ABCA2,1
CTCF,ACTR3,-1
CTCF,ACVR1C,1
CTCF,AHCYL1,1
CTCF,AKT1,-1
CTCF,ALDH1A3,-1
CTCF,ANG,1
CTCF,ANKRD46,1
CTCF,ARL2,-1
CTCF,ASAP2,1
CTCF,ATN1,1
CTCF,ATXN7,1
CTCF,B4GALNT1,1
CTCF,BATF2,1
CTCF,BBC3,1
CTCF,BCL2L14,-1
CTCF,BICD2,1
CTCF,C1R,1
CTCF,CCL16,1
CTCF,CCND1,1
CTCF,CD80,1
CTCF,CDKN2A,1
CTCF,CELSR3,1
CTCF,CEP135,1
CTCF,CHRNA6,1
CTCF,CIDEB,1
CTCF,COL27A1,1
CTCF,COMMD2,-1
CTCF,CT45A5,1
CTCF,DIP2B,1
CTCF,DMKN,1
CTCF,DMPK,1
CTCF,EPHB1,1
CTCF,EPX,1
CTCF,ESRP2,-1
CTCF,ETNK2,1
CTCF,FBXO7,1
CTCF,GALNT6,1
CTCF,GALT,1
CTCF,GAS7,1
CTCF,GPR156,-1
CTCF,GRIN3A,1
CTCF,HAUS7,-1
CTCF,HEBP2,1
CTCF,HMCN1,1
CTCF,HS1BP3,1
CTCF,HSPA5,1
CTCF,IGF2,1
CTCF,IL19,1
CTCF,IPO13,1
CTCF,IRAK2,1
CTCF,KSR1,1
CTCF,LPIN3,1
CTCF,LRRC59,1
CTCF,MB,1
CTCF,MCM10,1
CTCF,MMP10,-1
CTCF,MRPL17,1
CTCF,MYD88,1
CTCF,NBN,1
CTCF,NES,1
CTCF,NF1,1
CTCF,NFE2L2,1
CTCF,NPC1,-1
CTCF,PAGE4,-1
CTCF,PBXIP1,1
CTCF,PLXNB3,1
CTCF,PMPCB,1
CTCF,POMT2,1
CTCF,PPARD,1
CTCF,PPRC1,1
CTCF,PRSS35,1
CTCF,PTPRG,1
CTCF,RAD21,1
CTCF,RBL2,1
CTCF,RBM39,-1
CTCF,RBMS3,-1
CTCF,RPL39L,1
CTCF,RPP30,1
CTCF,S100Z,-1
CTCF,SIX5,1
CTCF,SLC6A4,1
CTCF,STAB2,-1
CTCF,TBC1D14,1
CTCF,TMBIM6,1
CTCF,TNFRSF18,-1
CTCF,TRAPPC6A,1
CTCF,TRO,-1
CTCF,TSFM,1
CTCF,TSPAN16,1
CTCF,TYSND1,1
CTCF,WT1,1
CTCF,ZNF20,1
CTCF,ZNF462,-1
CTCF,ZNF613,1
CTCF,ZNF763,-1
CTCF,ZNF804B,1
CTCF,ZNHIT2,-1
CTCFL,ACTB,1
CTCFL,ANKS6,1
CTCFL,ATG16L2,1
CTCFL,CABIN1,1
CTCFL,CACNA1H,1
CTCFL,CBX4,1
CTCFL,CBX8,1
CTCFL,CDH24,1
CTCFL,CHD5,1
CTCFL,COL13A1,1
CTCFL,COL27A1,1
CTCFL,CRIP2,1
CTCFL,CSK,1
CTCFL,CTBP1,1
CTCFL,DGKZ,1
CTCFL,DIAPH1,1
CTCFL,EXD3,1
CTCFL,FIBCD1,1
CTCFL,FLT3LG,1
CTCFL,GAD1,1
CTCFL,GNAI2,1
CTCFL,IGDCC4,1
CTCFL,JAG2,1
CTCFL,KCNIP3,1
CTCFL,KCNT1,1
CTCFL,KIAA1522,1
CTCFL,LZTS2,1
CTCFL,MAPK8IP3,1
CTCFL,MAST1,1
CTCFL,MIB1,1
CTCFL,NDUFA4L2,1
CTCFL,NFE2L2,1
CTCFL,NRARP,1
CTCFL,NRXN2,1
CTCFL,PIEZO1,1
CTCFL,PIM1,1
CTCFL,PLEKHG5,1
CTCFL,PPM1F,1
CTCFL,PURA,1
CTCFL,PXN,1
CTCFL,RADIL,1
CTCFL,ROR2,1
CTCFL,SPEG,1
CTCFL,SVIL,1
CTCFL,TBC1D14,1
CTCFL,ZBTB7A,1
CTCFL,ZMIZ1,1
CTCFL,ZNF398,1
CTCFL,ZNF423,1
CUX1,ECT2,-1
CUX1,RACGAP1,-1
CUX1,EEF2,1
CUX1,FTO,1
CUX1,AHCY,1
CUX1,AHI1,1
CUX1,ALOXE3,1
CUX1,APOB,1
CUX1,ARID5B,1
CUX1,AXIN2,1
CUX1,CLEC16A,1
CUX1,CR2,1
CUX1,DAAM1,1
CUX1,DEPDC1B,1
CUX1,ETV4,1
CUX1,GMDS,1
CUX1,HSPD1,1
CUX1,ITGB4,1
CUX1,ITGB5,1
CUX1,KIAA1217,1
CUX1,KIFC3,1
CUX1,MACF1,1
CUX1,MED15,1
CUX1,MYADM,1
CUX1,NFIC,1
CUX1,PIM1,1
CUX1,PREX1,1
CUX1,PUF60,1
CUX1,RBCK1,1
CUX1,SLC16A3,1
CUX1,SLC30A10,1
CUX1,SPTBN1,1
CUX1,SQSTM1,1
CUX1,SRCIN1,1
CUX1,TBC1D1,1
CUX1,TBC1D5,1
CUX1,TEX2,1
CUX1,UBAC1,1
CUX1,ZFAND3,1
E2F1,ABCA1,1
E2F1,ACSL1,1
E2F1,ACTR2,1
E2F1,ADH6,1
E2F1,AK3,1
E2F1,ALOX5AP,1
E2F1,AMPD3,1
E2F1,ANKRD16,1
E2F1,ARHGEF17,1
E2F1,ARL10,1
E2F1,ARMC8,1
E2F1,ASCC2,1
E2F1,ATAD2,1
E2F1,ATG10,1
E2F1,AXIN2,1
E2F1,B4GALT1,1
E2F1,BDH1,1
E2F1,BHLHE40,1
E2F1,BIN1,1
E2F1,BLVRA,1
E2F1,BMI1,1
E2F1,BMP4,1
E2F1,BNIP3,1
E2F1,BRD2,1
E2F1,CBS,1
E2F1,CBX5,1
E2F1,CCDC7,1
E2F1,CCNA2,1
E2F1,CCND3,1
E2F1,CCNE2,1
E2F1,CD72,1
E2F1,CDAN1,1
E2F1,CDC25A,1
E2F1,CDC45,1
E2F1,CDC6,1
E2F1,CDCA4,1
E2F1,CDH20,1
E2F1,CDH5,1
E2F1,CDKN1C,1
E2F1,CDKN2C,1
E2F1,CDT1,1
E2F1,CELF1,1
E2F1,CHKA,1
E2F1,CLASP2,1
E2F1,CLDN23,1
E2F1,CLDN5,1
E2F1,CNIH4,1
E2F1,COQ2,1
E2F1,COX15,1
E2F1,CSRNP3,1
E2F1,CTNND2,1
E2F1,CUL5,1
E2F1,CUX1,1
E2F1,DCC,1
E2F1,DCLRE1C,1
E2F1,DDIT4,1
E2F1,DGKI,1
E2F1,DIRAS2,1
E2F1,DPF2,1
E2F1,DTL,1
E2F1,DUSP4,1
E2F1,DYNC1I2,1
E2F1,E2F3,1
E2F1,ECT2,1
E2F1,EGF,1
E2F1,EGFR,1
E2F1,EIF3A,1
E2F1,ENPEP,1
E2F1,ERCC8,1
E2F1,EYA2,1
E2F1,FAM184A,1
E2F1,FANCD2,1
E2F1,FBXO43,1
E2F1,FBXO5,1
E2F1,FH,1
E2F1,FLT1,1
E2F1,FOXA2,1
E2F1,GALC,1
E2F1,GATA3,1
E2F1,GINS3,1
E2F1,GMNN,1
E2F1,GNL3,1
E2F1,GPR158,1
E2F1,GRIK5,1
E2F1,HAT1,1
E2F1,HBA2,1
E2F1,HELLS,1
E2F1,HERPUD1,1
E2F1,HFE,1
E2F1,HIVEP1,1
E2F1,HOXB9,1
E2F1,HSPD1,1
E2F1,IER3,1
E2F1,IFT80,1
